epoch,train_loss,val_loss,train_spearman,val_spearman
0,0.6343640008415419,0.5204241376965402,0.43112260205583053,0.5158993473524565
1,0.5061180647933391,0.4746162004959254,0.5096002143057541,0.5555663812836663
2,0.4651510704661033,0.43715260504512166,0.5391480941504027,0.5707920807204969
3,0.43527871637561527,0.40992641535415586,0.5551658750993393,0.5876943541890788
4,0.42060752716920285,0.40530770038854996,0.5654244880379377,0.5999008345153162
5,0.41762906668269434,0.4207984950347772,0.5700558188069046,0.6005410584941764
6,0.4036082515576608,0.4039140718885551,0.5768346186725002,0.6102394472554545
7,0.39804236584221375,0.45236949799352094,0.5770386505654789,0.5991071242541106
8,0.3907529578462572,0.3864374896406558,0.5815271238730555,0.6110316933006351
9,0.38745445733421535,0.3900067293437137,0.5844672472013972,0.6083727575254966
10,0.3852635199102442,0.3997160077534667,0.5835059922027878,0.6136214882624563
11,0.3811720327722272,0.4031083152580479,0.5848139129819239,0.616715332814321
12,0.3781809362593089,0.3903856828743768,0.5854021117306815,0.6187805312897939
13,0.37295640071504943,0.48452408898404303,0.5854398459804453,0.6064276578147472
14,0.37008619084012306,0.4018551284400485,0.5885695735463659,0.6102689409761253
15,0.37149179640236446,0.3802529238042132,0.5898595323051016,0.6174155998745159
16,0.36938364148160696,0.4075133893139615,0.5887380173907732,0.6173172085046916
17,0.36404420322997694,0.378341749218232,0.5913360841433197,0.6213764750236734
18,0.3660292820666653,0.3757645831753552,0.5926210597200667,0.6158395185853002
19,0.36173927912643206,0.3888866287524354,0.5904996809342343,0.6179822013057643
20,0.3597523992440639,0.3991530939766357,0.5934274691104111,0.6224405223308273
21,0.35525209803053975,0.40308360179273595,0.5958742339938906,0.6255654105767623
22,0.3560027068278081,0.39715520819061245,0.5918318807637277,0.6184196586299779
23,0.3562386966521559,0.41313245222173706,0.5956539779651039,0.6241560511348303
24,0.3541463907381631,0.43204103294081186,0.5945253631860917,0.6198222785092133
25,0.35053721915030855,0.3874643124886122,0.5973645027970427,0.6223297474217371
26,0.35197217512081946,0.39761851038292295,0.5967049176998153,0.6209871447064043
27,0.34745270217277757,0.4103527739783372,0.5955073122057073,0.6190943758576372
28,0.3490836141547357,0.41514079302345025,0.5960298518922459,0.6214983307049623
29,0.34876048104614377,0.39894670849650904,0.5945714495487018,0.6185166139204389
