epoch,train_loss,val_loss,train_spearman,val_spearman
0,0.6042111158280259,0.4723674442177128,0.44872834143799256,0.5456662565810304
1,0.4779375377078484,0.45965347834567677,0.5391788434876293,0.5911403045717704
2,0.44115701320078204,0.4387529246764497,0.5666304581180992,0.6100788032441384
3,0.4235834301430115,0.42473601247475196,0.5786800528079508,0.6146483189297297
4,0.4070380449070894,0.44322613853192644,0.5856268947601339,0.6139355802744063
5,0.39346793683645376,0.46559626788749237,0.5914890526368556,0.618915267538534
6,0.3906479808800517,0.41739515367451857,0.5916557235937019,0.6198113047355875
7,0.3815599629253137,0.40712013341596365,0.596525237873441,0.6259116663596944
8,0.3735841030423672,0.3866938743166782,0.5980864029955759,0.6270788056821207
9,0.36877780595322934,0.38478854305155186,0.5999416154924767,0.6296791213776846
10,0.3635699032723323,0.384828693697563,0.6038764279700174,0.6376232786830488
11,0.36076604906631,0.400337031743097,0.6035468825943627,0.6263186256825589
12,0.3578523065338686,0.38919545609094536,0.6052514710096273,0.6363560443357448
13,0.35461950006812887,0.40101338311946244,0.607344203293952,0.6375181711316975
14,0.34951524397131534,0.37416794077475257,0.6109160281405623,0.6335859939508618
15,0.34524482910708704,0.37885910291422087,0.6083332479982759,0.640701519672672
16,0.345471813737169,0.38388080619710563,0.6090851164556647,0.6339479783654782
17,0.340494896698483,0.3821220250052175,0.6095974803865009,0.6378494588446523
18,0.33565508107348646,0.38063894462342723,0.6145121015271544,0.636884883196617
19,0.33973042091460165,0.36470718350104325,0.6144331539951897,0.6384833624574466
20,0.3316587382818539,0.38007185616229194,0.6121688326463628,0.6396279126374755
21,0.3327188795575193,0.4131419516807283,0.611912318001658,0.6335964863894264
22,0.33137343222714677,0.39477847904220775,0.6144074396507478,0.6347216435140566
23,0.3238324661927939,0.37889124681987757,0.618279892086501,0.6410880261787179
24,0.3281556917585213,0.3974770454341945,0.6199978139978293,0.636935037469854
25,0.324042042555901,0.3742127280522106,0.619375882398552,0.6384614341699381
26,0.32403943756036874,0.38484334063373926,0.6183526458121383,0.6327447914616521
27,0.3164492418978103,0.4099256495310664,0.6175094659312287,0.6400765963312051
28,0.31634939258129635,0.36701464856609645,0.6188932324441326,0.6389969532291135
29,0.31635676234785015,0.4081558110918049,0.620028039335423,0.6417566264961159
30,0.3146435272674315,0.36726215710430415,0.6193894650921984,0.6431243997142292
31,0.313618275075784,0.37365836644157807,0.618000717084002,0.6412085754470619
32,0.3153361186764878,0.3650318849193265,0.6202418662520904,0.6389394161336119
33,0.31107299910899816,0.43060710340732106,0.624147524873314,0.6358020842706936
34,0.308444087184051,0.38988624409370554,0.6217422671409807,0.6369944277806364
35,0.3067274138550764,0.3615641912427237,0.6229932827060405,0.6400586884952547
36,0.30946880820187955,0.3795006733041728,0.6231403729079726,0.6386026139519899
37,0.307403496275061,0.3915098069178793,0.6253062855430666,0.6436243950887205
38,0.3065924727455167,0.3762931834814233,0.6240267834480753,0.6397795808159238
39,0.3036457679915689,0.3858472356244182,0.6240531904041737,0.6424405952166699
40,0.3037406619581664,0.3965534575015721,0.6261730119781812,0.6419072366568246
41,0.3022018474392328,0.37391303424995703,0.6252868387532464,0.6399166331478446
42,0.30310012021843374,0.41558912285593325,0.6246008731362811,0.6292361892139047
43,0.29714937625784865,0.3997773102098608,0.627120576898065,0.6392580116758618
44,0.300508137852295,0.3980879212698866,0.625695165813485,0.6367370684726952
45,0.2992808079491307,0.3539871200575493,0.6265934410865844,0.641860109412841
