epoch,train_loss,val_loss,train_spearman,val_spearman
0,0.6778965856977047,0.6251355774482372,0.3995608390820326,0.49103755293084655
1,0.5617002243130882,0.6053125508208546,0.4797986003901694,0.516193597311293
2,0.531132016957083,0.5306552851457693,0.49682457330320745,0.5383477583313939
3,0.519745304852839,0.51700623910491,0.5015707715288971,0.5503462715949433
4,0.49785446917136034,0.5779352439123554,0.5114714240512906,0.549367209251621
5,0.4934013748612663,0.47732900076563384,0.5212291962203017,0.5599846307884104
6,0.4797444956625815,0.4750713412736425,0.5267252046598437,0.5806083015411776
7,0.4752445750979051,0.48246707085534735,0.5334441836027575,0.5867789185470685
8,0.4655578340884785,0.5076362033259861,0.5350422229981188,0.5863879295141464
9,0.45615226519021007,0.4889342989640203,0.5405575345412839,0.5989787808134331
10,0.45475847164970024,0.4916222659188696,0.5447471664437102,0.5961152901600929
11,0.4491808558624066,0.565442017904072,0.5439733764577619,0.5867802502433798
12,0.45273444257224044,0.4905613115156809,0.5460855136154346,0.5928965866751466
13,0.44272258319237373,0.4663975894822664,0.5482504812735485,0.6030030491296106
14,0.4451708703000346,0.4722750781096616,0.5469703666180141,0.6014652401995267
15,0.44013407256946996,0.48634696261268034,0.5504161690745768,0.605804639840458
16,0.43507960769473086,0.5583829478045499,0.5537793724026039,0.5973055148605197
17,0.43755891676503206,0.45151321746543616,0.5523355860501152,0.6064238684801062
18,0.43952147925380924,0.5522675233956759,0.5517279616150529,0.5925952192505061
19,0.4262468069341327,0.465726202735033,0.5571334920311575,0.6070231546464988
20,0.43108726645257545,0.46666295684451453,0.5559500755009584,0.6046420357516122
21,0.42688850387783034,0.5006097483357546,0.5584069534556808,0.5994708124822968
22,0.4292629179996907,0.4990294057800793,0.5573688765684521,0.6068820949406231
23,0.42471465244171763,0.49740964410806826,0.5588262099500051,0.6087883510783783
24,0.4271557704947833,0.4694200065226112,0.5587668085956847,0.606241040652838
25,0.42485871289807264,0.4908584597934043,0.5615083856513341,0.6040064667654761
26,0.4253988362403478,0.513356084192515,0.5588421481220949,0.6112878734843041
27,0.420805881590122,0.5572388217896501,0.5599185621092858,0.6002210260007229
28,0.42029489962004324,0.5559463535701562,0.5617787706340626,0.5934188808692411
29,0.42547146022351373,0.5291742981545227,0.5574079019224629,0.609502960465045
30,0.41999478553667063,0.49212137167577114,0.5620549695610008,0.6075934224036585
31,0.4243481290653614,0.4747118809076795,0.5608226300267937,0.605877673024079
32,0.4201218155133898,0.5336659345115615,0.5614470480445152,0.6081412178450109
33,0.41393750238448423,0.5032622644107703,0.5654916053654909,0.6139456319581093
34,0.4104505923483609,0.5383408700109593,0.5671979661924627,0.6081108986501657
35,0.41463087813678934,0.50037759605686,0.5598877660108248,0.6068949392078177
36,0.414863513754505,0.5187924169785709,0.562766347195137,0.5986954839418317
37,0.4121680883565424,0.4831336525381664,0.5653795035265767,0.6057182641725839
38,0.4132117376796799,0.4690862227979728,0.5635946650878121,0.6119233265156907
39,0.41124544341875935,0.4512478578432469,0.5666047284967975,0.6115876028400534
40,0.4118916185297413,0.48947205517511466,0.567192562756273,0.6035716762816166
41,0.40800752880861546,0.46104192976740577,0.5681243064507286,0.609559004890827
