epoch,train_loss,val_loss,train_spearman,val_spearman
1,0.6257739601440208,0.5121035665589871,0.4348433514557658,0.5095935948094259
2,0.5139047797237124,0.5131245125430964,0.514664375980035,0.5586376312319733
3,0.47521588561740824,0.448243785916336,0.5396905110622957,0.5790825722151157
4,0.44593485769045316,0.4374404923906377,0.5552783826755923,0.5958470780432066
5,0.431568281595097,0.45927504333482183,0.5641203167430586,0.5918544986599004
6,0.4234142997237139,0.46947907919276616,0.5697582606164324,0.6051117420907994
7,0.4102088710398373,0.3896167073942306,0.5752557133420362,0.6075007617868858
8,0.4089302117345341,0.4245198110528587,0.5768336210337984,0.6123136355484828
9,0.4033860538439497,0.48907586015187776,0.5817050977204725,0.6069925059848502
10,0.3980607831200888,0.40789958316862424,0.5810381521319234,0.6159756911686308
11,0.3893797610239729,0.385870580687447,0.585394701628986,0.6160199984868578
12,0.3922907427596887,0.3798963767068772,0.5854875959134181,0.6208353814933281
13,0.38648656984401303,0.47960747217151783,0.5876593231461769,0.6127341543806011
14,0.3861023171300508,0.43207816838901936,0.5902421747430219,0.6149095688163444
15,0.3810903385826124,0.38435823061263846,0.5908380112774745,0.6171496950030643
16,0.37543444137438586,0.39116781669365003,0.5898591540283539,0.618362805571417
17,0.37267013393169224,0.4384147719695018,0.5902546991739558,0.6195189495934099
18,0.36999655517430796,0.3694460661563064,0.5921216279466287,0.6244412738068983
19,0.36793003776342764,0.41935364265656916,0.5919900025046149,0.6204531251277469
20,0.3694899570852815,0.3844072130614946,0.5953239468839081,0.6244667820652221
21,0.36917418657842266,0.397447606731473,0.5930799546728894,0.6209881398975059
22,0.36373041303846926,0.3806390676163236,0.5937268016643302,0.6261432722645666
23,0.3642664060689682,0.38323991941362223,0.5958344703496888,0.6184417224373046
24,0.36113353114439006,0.3661807475102675,0.5923286340115871,0.6271571690112906
25,0.3589081959272936,0.4333500344335875,0.597595081376871,0.6239420812705467
26,0.3608686661056902,0.4125621311702526,0.5986697885681228,0.6272364152837495
27,0.36251309990783864,0.41085800828921065,0.5981035375416873,0.6234174803966552
28,0.3557407178455017,0.4097863510053417,0.6005126108758869,0.6248470201732625
29,0.3538493514853062,0.38578527636173865,0.5985729372481571,0.627250789252137
30,0.35436597501122674,0.39052312989133736,0.5979980422610857,0.6269641832426309
31,0.3544711337929152,0.38695387233947887,0.5974374593789396,0.6253003648800939
32,0.35613650464734364,0.3825247874705798,0.5975918777658298,0.6268231801550331
33,0.351103924081175,0.3905918238491848,0.5952210166525603,0.6219978308804155
34,0.35349970930240476,0.38716250535505836,0.5983849489411642,0.6296745499185922
35,0.3556942003311905,0.4072298217436363,0.5974193833001032,0.6269758270969441
36,0.3466420342656861,0.38519645563329247,0.600691694496478,0.6266239536061528
37,0.35054139722621325,0.40072916993569946,0.5976754634978367,0.6290257697238214
38,0.3523867557809202,0.4082608585016165,0.5990036133317852,0.6298408463241567
39,0.3440798466189755,0.38457526740882375,0.6008257366494086,0.6323425361901442
40,0.34918876270519145,0.4124547412683224,0.5986184247902462,0.6296672477962484
41,0.34695691226229713,0.3836382561874643,0.6029507906036916,0.6261101589594975
42,0.34198102138169184,0.3886844888131878,0.6014016852970931,0.6291848968921985
43,0.3492029636108202,0.41715998639320506,0.6031857635689732,0.625512535755451
44,0.3486198698167389,0.38385930795726475,0.5993342885741364,0.627134577981357
45,0.3445449524642621,0.4726206954341352,0.6013191352948002,0.6232332183290223
46,0.34906133042518483,0.41983696118748154,0.59903714873664,0.6264599620979724
47,0.34150810167935997,0.4572114835762535,0.6021578361227663,0.6249329608220321
