epoch,train_loss,val_loss,train_spearman,val_spearman
1,0.6431509285373149,0.49131529535159507,0.42699797914929666,0.5158095319881363
2,0.5029530958331304,0.4667342560518958,0.5147809901457292,0.5561904891416312
3,0.4597681959602128,0.4234445650002052,0.5399291693421693,0.5795810952664054
4,0.43927713235549354,0.5160047641957787,0.5578441688982752,0.5826680430208656
5,0.42571233790182195,0.41664957391488455,0.5639129676791125,0.5964459155535509
6,0.41173228371975035,0.39188639384840146,0.5736484423725312,0.609777386055701
7,0.4012641995155138,0.39299452415511843,0.5776328989115862,0.6115280942354026
8,0.39763979211796163,0.3929181986288303,0.5827181629069224,0.6129189019810299
9,0.3919871852742477,0.3738092739401825,0.5853671722336861,0.60923989682362
10,0.38694908540708284,0.377471688255391,0.586683916065384,0.6176977948500559
11,0.3829624764695516,0.40906933969781,0.5888323705655791,0.6188877597253581
12,0.37761421875898227,0.40151744495968605,0.5895594995976287,0.6244787100692643
13,0.37694134625089526,0.3979580090912331,0.5917296143960319,0.6255486719013842
14,0.3710659559679982,0.4084457180781453,0.5963826798125359,0.621968279466705
15,0.36942813623189136,0.3705518029887101,0.5938637411475578,0.622368294340546
16,0.366042284820959,0.3776695898262196,0.5959018742176782,0.6266614094337039
17,0.3608820358829641,0.3729987723520643,0.5980261643661613,0.626420742795069
18,0.3575573932589883,0.38936364018316294,0.5988531293910603,0.6242068903199558
19,0.35659666282195984,0.39032230433323656,0.5982018518735008,0.6235261589525866
20,0.35451030892589164,0.3896186722921756,0.5990425457491035,0.6236708623898124
21,0.35140936200899936,0.4190165529358608,0.6026744245492739,0.6225427223532523
22,0.35237937604767144,0.37578788063728524,0.6000039574315778,0.6255993137941437
23,0.34801634741185905,0.38654318436071156,0.6015744977813227,0.6259017951134346
24,0.34590168810167976,0.3837918572384736,0.602693554026344,0.6285083552412393
25,0.34384510018599784,0.40459132585822744,0.6034083524564176,0.6254706858640008
26,0.34285736860230914,0.42917296543361655,0.6046452390296119,0.6265521303254034
27,0.3446307471325231,0.3705312682004443,0.6038921768780167,0.6233197865656895
28,0.3414861314072957,0.40141024786376195,0.6028644625877225,0.6251806193858939
29,0.3393244664930426,0.3780446637530542,0.6060442792616809,0.6328021421514708
30,0.33900160106313587,0.3600333597046627,0.6034805355129448,0.6293885847775943
31,0.3384211039820383,0.37368955757636924,0.6060712051451008,0.6294215446441812
32,0.3367221764848874,0.3945071630832055,0.6064235848148796,0.6274383492589946
33,0.3366841365778169,0.3917998264812981,0.6050452402659825,0.6250421471241615
34,0.33797625966642386,0.3758129061296068,0.6054099288444187,0.6285166105635919
35,0.3340009809406691,0.44813484392210406,0.6054293117253884,0.6317844699169027
36,0.33338075933662364,0.45206405404233807,0.6059116201741355,0.6277499187846399
37,0.33295446896671854,0.38961112487379373,0.6072959664652118,0.6229301589079181
